Date,Component_ID,Units_Used,Category
2024-08-09,MOSFET-IRF540,141,Power
2024-08-10,MOSFET-IRF540,51,Power
2024-08-11,MOSFET-IRF540,36,Power
2024-08-12,MOSFET-IRF540,148,Power
2024-08-13,MOSFET-IRF540,128,Power
2024-08-14,MOSFET-IRF540,500,Power
2024-08-15,MOSFET-IRF540,163,Power
2024-08-16,MOSFET-IRF540,134,Power
2024-08-17,MOSFET-IRF540,55,Power
2024-08-18,MOSFET-IRF540,72,Power
2024-08-19,MOSFET-IRF540,174,Power
2024-08-20,MOSFET-IRF540,103,Power
2024-08-21,MOSFET-IRF540,150,Power
2024-08-22,MOSFET-IRF540,142,Power
2024-08-23,MOSFET-IRF540,157,Power
2024-08-24,MOSFET-IRF540,100,Power
2024-08-25,MOSFET-IRF540,91,Power
2024-08-26,MOSFET-IRF540,167,Power
2024-08-27,MOSFET-IRF540,144,Power
2024-08-28,MOSFET-IRF540,150,Power
2024-08-29,MOSFET-IRF540,129,Power
2024-08-30,MOSFET-IRF540,133,Power
2024-08-31,MOSFET-IRF540,61,Power
2024-09-01,MOSFET-IRF540,135,Power
2024-09-02,MOSFET-IRF540,213,Power
2024-09-03,MOSFET-IRF540,627,Power
2024-09-04,MOSFET-IRF540,171,Power
2024-09-05,MOSFET-IRF540,219,Power
2024-09-06,MOSFET-IRF540,628,Power
2024-09-07,MOSFET-IRF540,129,Power
2024-09-08,MOSFET-IRF540,114,Power
2024-09-09,MOSFET-IRF540,173,Power
2024-09-10,MOSFET-IRF540,174,Power
2024-09-11,MOSFET-IRF540,217,Power
2024-09-12,MOSFET-IRF540,192,Power
2024-09-13,MOSFET-IRF540,210,Power
2024-09-14,MOSFET-IRF540,127,Power
2024-09-15,MOSFET-IRF540,154,Power
2024-09-16,MOSFET-IRF540,198,Power
2024-09-17,MOSFET-IRF540,199,Power
2024-09-18,MOSFET-IRF540,219,Power
2024-09-19,MOSFET-IRF540,172,Power
2024-09-20,MOSFET-IRF540,176,Power
2024-09-21,MOSFET-IRF540,133,Power
2024-09-22,MOSFET-IRF540,141,Power
2024-09-23,MOSFET-IRF540,209,Power
2024-09-24,MOSFET-IRF540,204,Power
2024-09-25,MOSFET-IRF540,179,Power
2024-09-26,MOSFET-IRF540,185,Power
2024-09-27,MOSFET-IRF540,172,Power
2024-09-28,MOSFET-IRF540,148,Power
2024-09-29,MOSFET-IRF540,129,Power
2024-09-30,MOSFET-IRF540,225,Power
2024-10-01,MOSFET-IRF540,306,Power
2024-10-02,MOSFET-IRF540,285,Power
2024-10-03,MOSFET-IRF540,348,Power
2024-10-04,MOSFET-IRF540,296,Power
2024-10-05,MOSFET-IRF540,234,Power
2024-10-06,MOSFET-IRF540,224,Power
2024-10-07,MOSFET-IRF540,340,Power
2024-10-08,MOSFET-IRF540,289,Power
2024-10-09,MOSFET-IRF540,311,Power
2024-10-10,MOSFET-IRF540,342,Power
2024-10-11,MOSFET-IRF540,270,Power
2024-10-12,MOSFET-IRF540,262,Power
2024-10-13,MOSFET-IRF540,233,Power
2024-10-14,MOSFET-IRF540,293,Power
2024-10-15,MOSFET-IRF540,341,Power
2024-10-16,MOSFET-IRF540,310,Power
2024-10-17,MOSFET-IRF540,319,Power
2024-10-18,MOSFET-IRF540,352,Power
2024-10-19,MOSFET-IRF540,231,Power
2024-10-20,MOSFET-IRF540,282,Power
2024-10-21,MOSFET-IRF540,323,Power
2024-10-22,MOSFET-IRF540,325,Power
2024-10-23,MOSFET-IRF540,279,Power
2024-10-24,MOSFET-IRF540,332,Power
2024-10-25,MOSFET-IRF540,286,Power
2024-10-26,MOSFET-IRF540,241,Power
2024-10-27,MOSFET-IRF540,239,Power
2024-10-28,MOSFET-IRF540,313,Power
2024-10-29,MOSFET-IRF540,339,Power
2024-10-30,MOSFET-IRF540,317,Power
2024-10-31,MOSFET-IRF540,295,Power
2024-11-01,MOSFET-IRF540,309,Power
2024-11-02,MOSFET-IRF540,266,Power
2024-11-03,MOSFET-IRF540,243,Power
2024-11-04,MOSFET-IRF540,424,Power
2024-11-05,MOSFET-IRF540,292,Power
2024-11-06,MOSFET-IRF540,326,Power
2024-11-07,MOSFET-IRF540,284,Power
2024-11-08,MOSFET-IRF540,310,Power
2024-11-09,MOSFET-IRF540,234,Power
2024-11-10,MOSFET-IRF540,222,Power
2024-11-11,MOSFET-IRF540,315,Power
2024-11-12,MOSFET-IRF540,316,Power
2024-11-13,MOSFET-IRF540,345,Power
2024-11-14,MOSFET-IRF540,294,Power
2024-11-15,MOSFET-IRF540,280,Power
2024-11-16,MOSFET-IRF540,254,Power
2024-11-17,MOSFET-IRF540,269,Power
2024-11-18,MOSFET-IRF540,397,Power
2024-11-19,MOSFET-IRF540,338,Power
2024-11-20,MOSFET-IRF540,309,Power
2024-11-21,MOSFET-IRF540,316,Power
2024-11-22,MOSFET-IRF540,319,Power
2024-11-23,MOSFET-IRF540,237,Power
2024-11-24,MOSFET-IRF540,256,Power
2024-11-25,MOSFET-IRF540,342,Power
2024-11-26,MOSFET-IRF540,325,Power
2024-11-27,MOSFET-IRF540,345,Power
2024-11-28,MOSFET-IRF540,339,Power
2024-11-29,MOSFET-IRF540,339,Power
2024-11-30,MOSFET-IRF540,235,Power
2024-12-01,MOSFET-IRF540,258,Power
2024-12-02,MOSFET-IRF540,303,Power
2024-12-03,MOSFET-IRF540,319,Power
2024-12-04,MOSFET-IRF540,303,Power
2024-12-05,MOSFET-IRF540,484,Power
2024-12-06,MOSFET-IRF540,321,Power
2024-12-07,MOSFET-IRF540,233,Power
2024-12-08,MOSFET-IRF540,269,Power
2024-12-09,MOSFET-IRF540,331,Power
2024-12-10,MOSFET-IRF540,343,Power
2024-12-11,MOSFET-IRF540,339,Power
2024-12-12,MOSFET-IRF540,367,Power
2024-12-13,MOSFET-IRF540,325,Power
2024-12-14,MOSFET-IRF540,256,Power
2024-12-15,MOSFET-IRF540,239,Power
2024-12-16,MOSFET-IRF540,313,Power
2024-12-17,MOSFET-IRF540,293,Power
2024-12-18,MOSFET-IRF540,304,Power
2024-12-19,MOSFET-IRF540,302,Power
2024-12-20,MOSFET-IRF540,286,Power
2024-12-21,MOSFET-IRF540,236,Power
2024-12-22,MOSFET-IRF540,239,Power
2024-12-23,MOSFET-IRF540,320,Power
2024-12-24,MOSFET-IRF540,312,Power
2024-12-25,MOSFET-IRF540,346,Power
2024-12-26,MOSFET-IRF540,323,Power
2024-12-27,MOSFET-IRF540,333,Power
2024-12-28,MOSFET-IRF540,244,Power
2024-12-29,MOSFET-IRF540,227,Power
2024-12-30,MOSFET-IRF540,309,Power
2024-12-31,MOSFET-IRF540,315,Power
2022-01-01,TRANSISTOR-2N2222,160,Semiconductor
2022-01-02,TRANSISTOR-2N2222,160,Semiconductor
2022-01-03,TRANSISTOR-2N2222,329,Semiconductor
2022-01-04,TRANSISTOR-2N2222,288,Semiconductor
2022-01-05,TRANSISTOR-2N2222,283,Semiconductor
2022-01-06,TRANSISTOR-2N2222,314,Semiconductor
2022-01-07,TRANSISTOR-2N2222,261,Semiconductor
2022-01-08,TRANSISTOR-2N2222,186,Semiconductor
2022-01-09,TRANSISTOR-2N2222,210,Semiconductor
2022-01-10,TRANSISTOR-2N2222,309,Semiconductor
2022-01-11,TRANSISTOR-2N2222,691,Semiconductor
2022-01-12,TRANSISTOR-2N2222,312,Semiconductor
2022-01-13,TRANSISTOR-2N2222,319,Semiconductor
2022-01-14,TRANSISTOR-2N2222,308,Semiconductor
2022-01-15,TRANSISTOR-2N2222,148,Semiconductor
2022-01-16,TRANSISTOR-2N2222,169,Semiconductor
2022-01-17,TRANSISTOR-2N2222,317,Semiconductor
2022-01-18,TRANSISTOR-2N2222,312,Semiconductor
2022-01-19,TRANSISTOR-2N2222,301,Semiconductor
2022-01-20,TRANSISTOR-2N2222,306,Semiconductor
2022-01-21,TRANSISTOR-2N2222,325,Semiconductor
2022-01-22,TRANSISTOR-2N2222,215,Semiconductor
2022-01-23,TRANSISTOR-2N2222,205,Semiconductor
2022-01-24,TRANSISTOR-2N2222,302,Semiconductor
2022-01-25,TRANSISTOR-2N2222,282,Semiconductor
2022-01-26,TRANSISTOR-2N2222,312,Semiconductor
2022-01-27,TRANSISTOR-2N2222,280,Semiconductor
2022-01-28,TRANSISTOR-2N2222,293,Semiconductor
2022-01-29,TRANSISTOR-2N2222,217,Semiconductor
2022-01-30,TRANSISTOR-2N2222,207,Semiconductor
2022-01-31,TRANSISTOR-2N2222,277,Semiconductor
2022-02-01,TRANSISTOR-2N2222,316,Semiconductor
2022-02-02,TRANSISTOR-2N2222,316,Semiconductor
2022-02-03,TRANSISTOR-2N2222,283,Semiconductor
2022-02-04,TRANSISTOR-2N2222,322,Semiconductor
2022-02-05,TRANSISTOR-2N2222,201,Semiconductor
2022-02-06,TRANSISTOR-2N2222,179,Semiconductor
2022-02-07,TRANSISTOR-2N2222,361,Semiconductor
2022-02-08,TRANSISTOR-2N2222,309,Semiconductor
2022-02-09,TRANSISTOR-2N2222,297,Semiconductor
2022-02-10,TRANSISTOR-2N2222,330,Semiconductor
2022-02-11,TRANSISTOR-2N2222,285,Semiconductor
2022-02-12,TRANSISTOR-2N2222,160,Semiconductor
2022-02-13,TRANSISTOR-2N2222,147,Semiconductor
2022-02-14,TRANSISTOR-2N2222,320,Semiconductor
2022-02-15,TRANSISTOR-2N2222,243,Semiconductor
2022-02-16,TRANSISTOR-2N2222,259,Semiconductor
2022-02-17,TRANSISTOR-2N2222,309,Semiconductor
2022-02-18,TRANSISTOR-2N2222,293,Semiconductor
2022-02-19,TRANSISTOR-2N2222,210,Semiconductor
2022-02-20,TRANSISTOR-2N2222,188,Semiconductor
2022-02-21,TRANSISTOR-2N2222,275,Semiconductor
2022-02-22,TRANSISTOR-2N2222,275,Semiconductor
2022-02-23,TRANSISTOR-2N2222,848,Semiconductor
2022-02-24,TRANSISTOR-2N2222,283,Semiconductor
2022-02-25,TRANSISTOR-2N2222,267,Semiconductor
2022-02-26,TRANSISTOR-2N2222,176,Semiconductor
2022-02-27,TRANSISTOR-2N2222,136,Semiconductor
2022-02-28,TRANSISTOR-2N2222,314,Semiconductor
2022-03-01,TRANSISTOR-2N2222,366,Semiconductor
2022-03-02,TRANSISTOR-2N2222,326,Semiconductor
2022-03-03,TRANSISTOR-2N2222,276,Semiconductor
2022-03-04,TRANSISTOR-2N2222,299,Semiconductor
2022-03-05,TRANSISTOR-2N2222,211,Semiconductor
2022-03-06,TRANSISTOR-2N2222,175,Semiconductor
2022-03-07,TRANSISTOR-2N2222,297,Semiconductor
2022-03-08,TRANSISTOR-2N2222,675,Semiconductor
2022-03-09,TRANSISTOR-2N2222,347,Semiconductor
2022-03-10,TRANSISTOR-2N2222,301,Semiconductor
2022-03-11,TRANSISTOR-2N2222,295,Semiconductor
2022-03-12,TRANSISTOR-2N2222,168,Semiconductor
2022-03-13,TRANSISTOR-2N2222,143,Semiconductor
2022-03-14,TRANSISTOR-2N2222,282,Semiconductor
2022-03-15,TRANSISTOR-2N2222,291,Semiconductor
2022-03-16,TRANSISTOR-2N2222,325,Semiconductor
2022-03-17,TRANSISTOR-2N2222,296,Semiconductor
2022-03-18,TRANSISTOR-2N2222,301,Semiconductor
2022-03-19,TRANSISTOR-2N2222,185,Semiconductor
2022-03-20,TRANSISTOR-2N2222,153,Semiconductor
2022-03-21,TRANSISTOR-2N2222,293,Semiconductor
2022-03-22,TRANSISTOR-2N2222,341,Semiconductor
2022-03-23,TRANSISTOR-2N2222,341,Semiconductor
2022-03-24,TRANSISTOR-2N2222,239,Semiconductor
2022-03-25,TRANSISTOR-2N2222,267,Semiconductor
2022-03-26,TRANSISTOR-2N2222,132,Semiconductor
2022-03-27,TRANSISTOR-2N2222,158,Semiconductor
2022-03-28,TRANSISTOR-2N2222,286,Semiconductor
2022-03-29,TRANSISTOR-2N2222,289,Semiconductor
2022-03-30,TRANSISTOR-2N2222,821,Semiconductor
2022-03-31,TRANSISTOR-2N2222,292,Semiconductor
2022-04-01,TRANSISTOR-2N2222,290,Semiconductor
2022-04-02,TRANSISTOR-2N2222,212,Semiconductor
2022-04-03,TRANSISTOR-2N2222,159,Semiconductor
2022-04-04,TRANSISTOR-2N2222,312,Semiconductor
2022-04-05,TRANSISTOR-2N2222,338,Semiconductor
2022-04-06,TRANSISTOR-2N2222,316,Semiconductor
2022-04-07,TRANSISTOR-2N2222,318,Semiconductor
2022-04-08,TRANSISTOR-2N2222,332,Semiconductor
2022-04-09,TRANSISTOR-2N2222,205,Semiconductor
2022-04-10,TRANSISTOR-2N2222,190,Semiconductor
2022-04-11,TRANSISTOR-2N2222,309,Semiconductor
2022-04-12,TRANSISTOR-2N2222,298,Semiconductor
2022-04-13,TRANSISTOR-2N2222,296,Semiconductor
2022-04-14,TRANSISTOR-2N2222,328,Semiconductor
2022-04-15,TRANSISTOR-2N2222,315,Semiconductor
2022-04-16,TRANSISTOR-2N2222,149,Semiconductor
2022-04-17,TRANSISTOR-2N2222,174,Semiconductor
2022-04-18,TRANSISTOR-2N2222,320,Semiconductor
2022-04-19,TRANSISTOR-2N2222,308,Semiconductor
2022-04-20,TRANSISTOR-2N2222,312,Semiconductor
2022-04-21,TRANSISTOR-2N2222,307,Semiconductor
2022-04-22,TRANSISTOR-2N2222,267,Semiconductor
2022-04-23,TRANSISTOR-2N2222,189,Semiconductor
2022-04-24,TRANSISTOR-2N2222,159,Semiconductor
2022-04-25,TRANSISTOR-2N2222,294,Semiconductor
2022-04-26,TRANSISTOR-2N2222,260,Semiconductor
2022-04-27,TRANSISTOR-2N2222,295,Semiconductor
2022-04-28,TRANSISTOR-2N2222,261,Semiconductor
2022-04-29,TRANSISTOR-2N2222,286,Semiconductor
2022-04-30,TRANSISTOR-2N2222,209,Semiconductor
2022-05-01,TRANSISTOR-2N2222,171,Semiconductor
2022-05-02,TRANSISTOR-2N2222,315,Semiconductor
2022-05-03,TRANSISTOR-2N2222,275,Semiconductor
2022-05-04,TRANSISTOR-2N2222,271,Semiconductor
2022-05-05,TRANSISTOR-2N2222,283,Semiconductor
2022-05-06,TRANSISTOR-2N2222,297,Semiconductor
2022-05-07,TRANSISTOR-2N2222,185,Semiconductor
2022-05-08,TRANSISTOR-2N2222,201,Semiconductor
2022-05-09,TRANSISTOR-2N2222,326,Semiconductor
2022-05-10,TRANSISTOR-2N2222,331,Semiconductor
2022-05-11,TRANSISTOR-2N2222,312,Semiconductor
2022-05-12,TRANSISTOR-2N2222,293,Semiconductor
2022-05-13,TRANSISTOR-2N2222,306,Semiconductor
2022-05-14,TRANSISTOR-2N2222,206,Semiconductor
2022-05-15,TRANSISTOR-2N2222,170,Semiconductor
2022-05-16,TRANSISTOR-2N2222,312,Semiconductor
2022-05-17,TRANSISTOR-2N2222,334,Semiconductor
2022-05-18,TRANSISTOR-2N2222,299,Semiconductor
2022-05-19,TRANSISTOR-2N2222,350,Semiconductor
2022-05-20,TRANSISTOR-2N2222,298,Semiconductor
2022-05-21,TRANSISTOR-2N2222,199,Semiconductor
2022-05-22,TRANSISTOR-2N2222,198,Semiconductor
2022-05-23,TRANSISTOR-2N2222,311,Semiconductor
2022-05-24,TRANSISTOR-2N2222,309,Semiconductor
2022-05-25,TRANSISTOR-2N2222,269,Semiconductor
2022-05-26,TRANSISTOR-2N2222,276,Semiconductor
2022-05-27,TRANSISTOR-2N2222,331,Semiconductor
2022-05-28,TRANSISTOR-2N2222,297,Semiconductor
2022-05-29,TRANSISTOR-2N2222,202,Semiconductor
2022-05-30,TRANSISTOR-2N2222,309,Semiconductor
2022-05-31,TRANSISTOR-2N2222,268,Semiconductor
2022-06-01,TRANSISTOR-2N2222,192,Semiconductor
2022-06-02,TRANSISTOR-2N2222,263,Semiconductor
2022-06-03,TRANSISTOR-2N2222,219,Semiconductor
2022-06-04,TRANSISTOR-2N2222,80,Semiconductor
2022-06-05,TRANSISTOR-2N2222,60,Semiconductor
2022-06-06,TRANSISTOR-2N2222,222,Semiconductor
2022-06-07,TRANSISTOR-2N2222,206,Semiconductor
2022-06-08,TRANSISTOR-2N2222,216,Semiconductor
2022-06-09,TRANSISTOR-2N2222,215,Semiconductor
2022-06-10,TRANSISTOR-2N2222,193,Semiconductor
2022-06-11,TRANSISTOR-2N2222,76,Semiconductor
2022-06-12,TRANSISTOR-2N2222,100,Semiconductor
2022-06-13,TRANSISTOR-2N2222,253,Semiconductor
2022-06-14,TRANSISTOR-2N2222,189,Semiconductor
2022-06-15,TRANSISTOR-2N2222,223,Semiconductor
2022-06-16,TRANSISTOR-2N2222,223,Semiconductor
2022-06-17,TRANSISTOR-2N2222,220,Semiconductor
2022-06-18,TRANSISTOR-2N2222,60,Semiconductor
2022-06-19,TRANSISTOR-2N2222,92,Semiconductor
2022-06-20,TRANSISTOR-2N2222,191,Semiconductor
2022-06-21,TRANSISTOR-2N2222,218,Semiconductor
2022-06-22,TRANSISTOR-2N2222,245,Semiconductor
2022-06-23,TRANSISTOR-2N2222,243,Semiconductor
2022-06-24,TRANSISTOR-2N2222,235,Semiconductor
2022-06-25,TRANSISTOR-2N2222,113,Semiconductor
2022-06-26,TRANSISTOR-2N2222,112,Semiconductor
2022-06-27,TRANSISTOR-2N2222,281,Semiconductor
2022-06-28,TRANSISTOR-2N2222,158,Semiconductor
2022-06-29,TRANSISTOR-2N2222,224,Semiconductor
2022-06-30,TRANSISTOR-2N2222,214,Semiconductor
2022-07-01,TRANSISTOR-2N2222,216,Semiconductor
2022-07-02,TRANSISTOR-2N2222,83,Semiconductor
2022-07-03,TRANSISTOR-2N2222,68,Semiconductor
2022-07-04,TRANSISTOR-2N2222,218,Semiconductor
2022-07-05,TRANSISTOR-2N2222,204,Semiconductor
2022-07-06,TRANSISTOR-2N2222,191,Semiconductor
2022-07-07,TRANSISTOR-2N2222,238,Semiconductor
2022-07-08,TRANSISTOR-2N2222,190,Semiconductor
2022-07-09,TRANSISTOR-2N2222,60,Semiconductor
2022-07-10,TRANSISTOR-2N2222,507,Semiconductor
2022-07-11,TRANSISTOR-2N2222,504,Semiconductor
2022-07-12,TRANSISTOR-2N2222,206,Semiconductor
2022-07-13,TRANSISTOR-2N2222,197,Semiconductor
2022-07-14,TRANSISTOR-2N2222,182,Semiconductor
2022-07-15,TRANSISTOR-2N2222,218,Semiconductor
2022-07-16,TRANSISTOR-2N2222,95,Semiconductor
2022-07-17,TRANSISTOR-2N2222,113,Semiconductor
2022-07-18,TRANSISTOR-2N2222,238,Semiconductor
2022-07-19,TRANSISTOR-2N2222,229,Semiconductor
2022-07-20,TRANSISTOR-2N2222,218,Semiconductor
2022-07-21,TRANSISTOR-2N2222,254,Semiconductor
2022-07-22,TRANSISTOR-2N2222,229,Semiconductor
2022-07-23,TRANSISTOR-2N2222,85,Semiconductor
2022-07-24,TRANSISTOR-2N2222,77,Semiconductor
2022-07-25,TRANSISTOR-2N2222,241,Semiconductor
2022-07-26,TRANSISTOR-2N2222,187,Semiconductor
2022-07-27,TRANSISTOR-2N2222,187,Semiconductor
2022-07-28,TRANSISTOR-2N2222,222,Semiconductor
2022-07-29,TRANSISTOR-2N2222,216,Semiconductor
2022-07-30,TRANSISTOR-2N2222,60,Semiconductor
2022-07-31,TRANSISTOR-2N2222,95,Semiconductor
2022-08-01,TRANSISTOR-2N2222,172,Semiconductor
2022-08-02,TRANSISTOR-2N2222,891,Semiconductor
2022-08-03,TRANSISTOR-2N2222,358,Semiconductor
2022-08-04,TRANSISTOR-2N2222,220,Semiconductor
2022-08-05,TRANSISTOR-2N2222,182,Semiconductor
2022-08-06,TRANSISTOR-2N2222,127,Semiconductor
2022-08-07,TRANSISTOR-2N2222,94,Semiconductor
2022-08-08,TRANSISTOR-2N2222,198,Semiconductor
2022-08-09,TRANSISTOR-2N2222,207,Semiconductor
2022-08-10,TRANSISTOR-2N2222,192,Semiconductor
2022-08-11,TRANSISTOR-2N2222,188,Semiconductor
2022-08-12,TRANSISTOR-2N2222,235,Semiconductor
2022-08-13,TRANSISTOR-2N2222,620,Semiconductor
2022-08-14,TRANSISTOR-2N2222,115,Semiconductor
2022-08-15,TRANSISTOR-2N2222,180,Semiconductor
2022-08-16,TRANSISTOR-2N2222,203,Semiconductor
2022-08-17,TRANSISTOR-2N2222,241,Semiconductor
2022-08-18,TRANSISTOR-2N2222,194,Semiconductor
2022-08-19,TRANSISTOR-2N2222,227,Semiconductor
2022-08-20,TRANSISTOR-2N2222,84,Semiconductor
2022-08-21,TRANSISTOR-2N2222,86,Semiconductor
2022-08-22,TRANSISTOR-2N2222,209,Semiconductor
2022-08-23,TRANSISTOR-2N2222,236,Semiconductor
2022-08-24,TRANSISTOR-2N2222,237,Semiconductor
2022-08-25,TRANSISTOR-2N2222,204,Semiconductor
2022-08-26,TRANSISTOR-2N2222,209,Semiconductor
2022-08-27,TRANSISTOR-2N2222,114,Semiconductor
2022-08-28,TRANSISTOR-2N2222,551,Semiconductor
2022-08-29,TRANSISTOR-2N2222,208,Semiconductor
2022-08-30,TRANSISTOR-2N2222,526,Semiconductor
2022-08-31,TRANSISTOR-2N2222,239,Semiconductor
2022-09-01,TRANSISTOR-2N2222,302,Semiconductor
2022-09-02,TRANSISTOR-2N2222,335,Semiconductor
2022-09-03,TRANSISTOR-2N2222,202,Semiconductor
2022-09-04,TRANSISTOR-2N2222,210,Semiconductor
2022-09-05,TRANSISTOR-2N2222,337,Semiconductor
2022-09-06,TRANSISTOR-2N2222,300,Semiconductor
2022-09-07,TRANSISTOR-2N2222,316,Semiconductor
2022-09-08,TRANSISTOR-2N2222,303,Semiconductor
2022-09-09,TRANSISTOR-2N2222,283,Semiconductor
2022-09-10,TRANSISTOR-2N2222,191,Semiconductor
2022-09-11,TRANSISTOR-2N2222,203,Semiconductor
2022-09-12,TRANSISTOR-2N2222,291,Semiconductor
2022-09-13,TRANSISTOR-2N2222,334,Semiconductor
2022-09-14,TRANSISTOR-2N2222,292,Semiconductor
2022-09-15,TRANSISTOR-2N2222,311,Semiconductor
2022-09-16,TRANSISTOR-2N2222,335,Semiconductor
2022-09-17,TRANSISTOR-2N2222,189,Semiconductor
2022-09-18,TRANSISTOR-2N2222,922,Semiconductor
2022-09-19,TRANSISTOR-2N2222,304,Semiconductor
2022-09-20,TRANSISTOR-2N2222,310,Semiconductor
2022-09-21,TRANSISTOR-2N2222,293,Semiconductor
2022-09-22,TRANSISTOR-2N2222,336,Semiconductor
2022-09-23,TRANSISTOR-2N2222,301,Semiconductor
2022-09-24,TRANSISTOR-2N2222,171,Semiconductor
2022-09-25,TRANSISTOR-2N2222,230,Semiconductor
2022-09-26,TRANSISTOR-2N2222,307,Semiconductor
2022-09-27,TRANSISTOR-2N2222,305,Semiconductor
2022-09-28,TRANSISTOR-2N2222,338,Semiconductor
2022-09-29,TRANSISTOR-2N2222,298,Semiconductor
2022-09-30,TRANSISTOR-2N2222,300,Semiconductor
2022-10-01,TRANSISTOR-2N2222,356,Semiconductor
2022-10-02,TRANSISTOR-2N2222,381,Semiconductor
2022-10-03,TRANSISTOR-2N2222,503,Semiconductor
2022-10-04,TRANSISTOR-2N2222,478,Semiconductor
2022-10-05,TRANSISTOR-2N2222,441,Semiconductor
2022-10-06,TRANSISTOR-2N2222,508,Semiconductor
2022-10-07,TRANSISTOR-2N2222,446,Semiconductor
2022-10-08,TRANSISTOR-2N2222,376,Semiconductor
2022-10-09,TRANSISTOR-2N2222,371,Semiconductor
2022-10-10,TRANSISTOR-2N2222,495,Semiconductor
2022-10-11,TRANSISTOR-2N2222,516,Semiconductor
2022-10-12,TRANSISTOR-2N2222,503,Semiconductor
2022-10-13,TRANSISTOR-2N2222,497,Semiconductor
2022-10-14,TRANSISTOR-2N2222,501,Semiconductor
2022-10-15,TRANSISTOR-2N2222,395,Semiconductor
2022-10-16,TRANSISTOR-2N2222,359,Semiconductor
2022-10-17,TRANSISTOR-2N2222,501,Semiconductor
2022-10-18,TRANSISTOR-2N2222,1039,Semiconductor
2022-10-19,TRANSISTOR-2N2222,485,Semiconductor
2022-10-20,TRANSISTOR-2N2222,514,Semiconductor
2022-10-21,TRANSISTOR-2N2222,506,Semiconductor
2022-10-22,TRANSISTOR-2N2222,342,Semiconductor
2022-10-23,TRANSISTOR-2N2222,386,Semiconductor
2022-10-24,TRANSISTOR-2N2222,526,Semiconductor
2022-10-25,TRANSISTOR-2N2222,505,Semiconductor
2022-10-26,TRANSISTOR-2N2222,480,Semiconductor
2022-10-27,TRANSISTOR-2N2222,533,Semiconductor
2022-10-28,TRANSISTOR-2N2222,455,Semiconductor
2022-10-29,TRANSISTOR-2N2222,375,Semiconductor
2022-10-30,TRANSISTOR-2N2222,358,Semiconductor
2022-10-31,TRANSISTOR-2N2222,493,Semiconductor
2022-11-01,TRANSISTOR-2N2222,494,Semiconductor
2022-11-02,TRANSISTOR-2N2222,511,Semiconductor
2022-11-03,TRANSISTOR-2N2222,455,Semiconductor
2022-11-04,TRANSISTOR-2N2222,501,Semiconductor
2022-11-05,TRANSISTOR-2N2222,365,Semiconductor
2022-11-06,TRANSISTOR-2N2222,386,Semiconductor
2022-11-07,TRANSISTOR-2N2222,517,Semiconductor
2022-11-08,TRANSISTOR-2N2222,468,Semiconductor
2022-11-09,TRANSISTOR-2N2222,988,Semiconductor
2022-11-10,TRANSISTOR-2N2222,469,Semiconductor
2022-11-11,TRANSISTOR-2N2222,457,Semiconductor
2022-11-12,TRANSISTOR-2N2222,329,Semiconductor
2022-11-13,TRANSISTOR-2N2222,356,Semiconductor
2022-11-14,TRANSISTOR-2N2222,518,Semiconductor
2022-11-15,TRANSISTOR-2N2222,509,Semiconductor
2022-11-16,TRANSISTOR-2N2222,492,Semiconductor
2022-11-17,TRANSISTOR-2N2222,432,Semiconductor
2022-11-18,TRANSISTOR-2N2222,480,Semiconductor
2022-11-19,TRANSISTOR-2N2222,407,Semiconductor
2022-11-20,TRANSISTOR-2N2222,375,Semiconductor
2022-11-21,TRANSISTOR-2N2222,436,Semiconductor
2022-11-22,TRANSISTOR-2N2222,517,Semiconductor
2022-11-23,TRANSISTOR-2N2222,498,Semiconductor
2022-11-24,TRANSISTOR-2N2222,896,Semiconductor
2022-11-25,TRANSISTOR-2N2222,745,Semiconductor
2022-11-26,TRANSISTOR-2N2222,337,Semiconductor
2022-11-27,TRANSISTOR-2N2222,398,Semiconductor
2022-11-28,TRANSISTOR-2N2222,488,Semiconductor
2022-11-29,TRANSISTOR-2N2222,492,Semiconductor
2022-11-30,TRANSISTOR-2N2222,575,Semiconductor
2022-12-01,TRANSISTOR-2N2222,486,Semiconductor
2022-12-02,TRANSISTOR-2N2222,502,Semiconductor
2022-12-03,TRANSISTOR-2N2222,304,Semiconductor
2022-12-04,TRANSISTOR-2N2222,381,Semiconductor
2022-12-05,TRANSISTOR-2N2222,498,Semiconductor
2022-12-06,TRANSISTOR-2N2222,490,Semiconductor
2022-12-07,TRANSISTOR-2N2222,500,Semiconductor
2022-12-08,TRANSISTOR-2N2222,742,Semiconductor
2022-12-09,TRANSISTOR-2N2222,471,Semiconductor
2022-12-10,TRANSISTOR-2N2222,342,Semiconductor
2022-12-11,TRANSISTOR-2N2222,934,Semiconductor
2022-12-12,TRANSISTOR-2N2222,430,Semiconductor
2022-12-13,TRANSISTOR-2N2222,514,Semiconductor
2022-12-14,TRANSISTOR-2N2222,523,Semiconductor
2022-12-15,TRANSISTOR-2N2222,512,Semiconductor
2022-12-16,TRANSISTOR-2N2222,509,Semiconductor
2022-12-17,TRANSISTOR-2N2222,394,Semiconductor
2022-12-18,TRANSISTOR-2N2222,371,Semiconductor
2022-12-19,TRANSISTOR-2N2222,527,Semiconductor
2022-12-20,TRANSISTOR-2N2222,515,Semiconductor
